,ARIMA_Forecast,SARIMA_Forecast,ES_Forecast,GARCH_Variance
2018-11-24 11:00:00,12253.545432520967,26769.2767674757,16180.082907466405,8542490.943965277
2018-11-24 12:00:00,12253.545432520967,27380.677749347284,16900.55677091153,8542490.943965277
2018-11-24 13:00:00,12253.545432520967,27899.492808606723,17511.57161424499,8542490.943965277
2018-11-24 14:00:00,12253.545432520967,28228.103000025327,17957.47146595536,8542490.943965277
2018-11-24 15:00:00,12253.545432520967,28409.211298850892,18277.545081158278,8542490.943965277
2018-11-24 16:00:00,12253.545432520967,28505.176866449194,18514.55364877092,8542490.943965277
2018-11-24 17:00:00,12253.545432520967,28452.667617157414,18635.357964218212,8542490.943965277
2018-11-24 18:00:00,12253.545432520967,28136.15398175827,18447.004518145506,8542490.943965277
2018-11-24 19:00:00,12253.545432520967,27683.70242835172,18103.858007834428,8542490.943965277
2018-11-24 20:00:00,12253.545432520967,27235.58071162108,17717.404651030243,8542490.943965277
2018-11-24 21:00:00,12253.545432520967,26890.386105013753,17283.614562445146,8542490.943965277
2018-11-24 22:00:00,12253.545432520967,25913.587287327784,16210.905783178054,8542490.943965277
2018-11-24 23:00:00,12253.545432520967,24743.256010132336,14971.393827725216,8542490.943965277
2018-11-25 00:00:00,12253.545432520967,23822.481502690935,14024.239362380007,8542490.943965277
2018-11-25 01:00:00,12253.545432520967,23146.04166889133,13302.424740779643,8542490.943965277
2018-11-25 02:00:00,12253.545432520967,22740.38404090806,12901.491238474984,8542490.943965277
2018-11-25 03:00:00,12253.545432520967,22498.645796697612,12620.12195543469,8542490.943965277
2018-11-25 04:00:00,12253.545432520967,22541.618812974128,12648.88925238185,8542490.943965277
2018-11-25 05:00:00,12253.545432520967,22927.524229607425,12955.154287901616,8542490.943965277
2018-11-25 06:00:00,12253.545432520967,23543.70888729107,13514.461269754682,8542490.943965277
2018-11-25 07:00:00,12253.545432520967,24149.530708559003,13876.372752824422,8542490.943965277
2018-11-25 08:00:00,12253.545432520967,24826.7195455394,14313.479746671988,8542490.943965277
2018-11-25 09:00:00,12253.545432520967,25492.183027667663,14851.764701507927,8542490.943965277
2018-11-25 10:00:00,12253.545432520967,26239.009813291785,15550.67448596485,8542490.943965277
2018-11-25 11:00:00,12253.545432520967,26854.562111878564,16181.668402483438,8542490.943965277
2018-11-25 12:00:00,12253.545432520967,27465.963093750146,16902.142265928564,8542490.943965277
2018-11-25 13:00:00,12253.545432520967,27984.778153009585,17513.15710926202,8542490.943965277
2018-11-25 14:00:00,12253.545432520967,28313.38834442819,17959.056960972393,8542490.943965277
2018-11-25 15:00:00,12253.545432520967,28494.496643253755,18279.13057617531,8542490.943965277
2018-11-25 16:00:00,12253.545432520967,28590.462210852056,18516.139143787954,8542490.943965277
2018-11-25 17:00:00,12253.545432520967,28537.952961560277,18636.943459235245,8542490.943965277
2018-11-25 18:00:00,12253.545432520967,28221.439326161133,18448.59001316254,8542490.943965277
2018-11-25 19:00:00,12253.545432520967,27768.987772754583,18105.44350285146,8542490.943965277
2018-11-25 20:00:00,12253.545432520967,27320.866056023944,17718.990146047276,8542490.943965277
2018-11-25 21:00:00,12253.545432520967,26975.671449416615,17285.200057462178,8542490.943965277
2018-11-25 22:00:00,12253.545432520967,25998.872631730646,16212.491278195086,8542490.943965277
2018-11-25 23:00:00,12253.545432520967,24828.5413545352,14972.979322742249,8542490.943965277
2018-11-26 00:00:00,12253.545432520967,23907.766847093797,14025.82485739704,8542490.943965277
2018-11-26 01:00:00,12253.545432520967,23231.32701329419,13304.010235796675,8542490.943965277
2018-11-26 02:00:00,12253.545432520967,22825.66938531092,12903.076733492017,8542490.943965277
2018-11-26 03:00:00,12253.545432520967,22583.931141100475,12621.707450451722,8542490.943965277
2018-11-26 04:00:00,12253.545432520967,22626.90415737699,12650.474747398883,8542490.943965277
2018-11-26 05:00:00,12253.545432520967,23012.809574010287,12956.739782918648,8542490.943965277
2018-11-26 06:00:00,12253.545432520967,23628.994231693934,13516.046764771714,8542490.943965277
2018-11-26 07:00:00,12253.545432520967,24234.816052961865,13877.958247841454,8542490.943965277
2018-11-26 08:00:00,12253.545432520967,24912.00488994226,14315.06524168902,8542490.943965277
2018-11-26 09:00:00,12253.545432520967,25577.468372070525,14853.35019652496,8542490.943965277
2018-11-26 10:00:00,12253.545432520967,26324.295157694647,15552.259980981882,8542490.943965277
2018-11-26 11:00:00,12253.545432520967,26939.847456281426,16183.25389750047,8542490.943965277
2018-11-26 12:00:00,12253.545432520967,27551.24843815301,16903.727760945596,8542490.943965277
2018-11-26 13:00:00,12253.545432520967,28070.063497412448,17514.742604279054,8542490.943965277
2018-11-26 14:00:00,12253.545432520967,28398.67368883105,17960.642455989426,8542490.943965277
2018-11-26 15:00:00,12253.545432520967,28579.781987656617,18280.716071192342,8542490.943965277
2018-11-26 16:00:00,12253.545432520967,28675.74755525492,18517.724638804986,8542490.943965277
2018-11-26 17:00:00,12253.545432520967,28623.23830596314,18638.528954252277,8542490.943965277
2018-11-26 18:00:00,12253.545432520967,28306.724670563995,18450.17550817957,8542490.943965277
2018-11-26 19:00:00,12253.545432520967,27854.273117157445,18107.028997868492,8542490.943965277
2018-11-26 20:00:00,12253.545432520967,27406.151400426807,17720.575641064308,8542490.943965277
2018-11-26 21:00:00,12253.545432520967,27060.956793819478,17286.78555247921,8542490.943965277
2018-11-26 22:00:00,12253.545432520967,26084.15797613351,16214.076773212118,8542490.943965277
2018-11-26 23:00:00,12253.545432520967,24913.82669893806,14974.564817759281,8542490.943965277
2018-11-27 00:00:00,12253.545432520967,23993.05219149666,14027.410352414072,8542490.943965277
2018-11-27 01:00:00,12253.545432520967,23316.612357697053,13305.595730813708,8542490.943965277
2018-11-27 02:00:00,12253.545432520967,22910.954729713783,12904.662228509049,8542490.943965277
2018-11-27 03:00:00,12253.545432520967,22669.216485503337,12623.292945468755,8542490.943965277
2018-11-27 04:00:00,12253.545432520967,22712.189501779852,12652.060242415915,8542490.943965277
2018-11-27 05:00:00,12253.545432520967,23098.09491841315,12958.32527793568,8542490.943965277
2018-11-27 06:00:00,12253.545432520967,23714.279576096797,13517.632259788747,8542490.943965277
2018-11-27 07:00:00,12253.545432520967,24320.101397364728,13879.543742858486,8542490.943965277
2018-11-27 08:00:00,12253.545432520967,24997.290234345124,14316.650736706053,8542490.943965277
2018-11-27 09:00:00,12253.545432520967,25662.753716473388,14854.935691541992,8542490.943965277
2018-11-27 10:00:00,12253.545432520967,26409.58050209751,15553.845475998914,8542490.943965277
2018-11-27 11:00:00,12253.545432520967,27025.13280068429,16184.839392517502,8542490.943965277
2018-11-27 12:00:00,12253.545432520967,27636.53378255587,16905.31325596263,8542490.943965277
2018-11-27 13:00:00,12253.545432520967,28155.34884181531,17516.328099296086,8542490.943965277
2018-11-27 14:00:00,12253.545432520967,28483.959033233914,17962.227951006458,8542490.943965277
2018-11-27 15:00:00,12253.545432520967,28665.06733205948,18282.301566209375,8542490.943965277
2018-11-27 16:00:00,12253.545432520967,28761.03289965778,18519.31013382202,8542490.943965277
2018-11-27 17:00:00,12253.545432520967,28708.523650366,18640.11444926931,8542490.943965277
2018-11-27 18:00:00,12253.545432520967,28392.010014966858,18451.761003196603,8542490.943965277
2018-11-27 19:00:00,12253.545432520967,27939.558461560307,18108.614492885525,8542490.943965277
2018-11-27 20:00:00,12253.545432520967,27491.43674482967,17722.16113608134,8542490.943965277
2018-11-27 21:00:00,12253.545432520967,27146.24213822234,17288.371047496243,8542490.943965277
2018-11-27 22:00:00,12253.545432520967,26169.44332053637,16215.66226822915,8542490.943965277
2018-11-27 23:00:00,12253.545432520967,24999.112043340923,14976.150312776314,8542490.943965277
2018-11-28 00:00:00,12253.545432520967,24078.33753589952,14028.995847431104,8542490.943965277
2018-11-28 01:00:00,12253.545432520967,23401.897702099915,13307.18122583074,8542490.943965277
2018-11-28 02:00:00,12253.545432520967,22996.240074116646,12906.247723526081,8542490.943965277
2018-11-28 03:00:00,12253.545432520967,22754.5018299062,12624.878440485787,8542490.943965277
2018-11-28 04:00:00,12253.545432520967,22797.474846182715,12653.645737432947,8542490.943965277
2018-11-28 05:00:00,12253.545432520967,23183.380262816012,12959.910772952713,8542490.943965277
2018-11-28 06:00:00,12253.545432520967,23799.56492049966,13519.217754805779,8542490.943965277
2018-11-28 07:00:00,12253.545432520967,24405.38674176759,13881.129237875519,8542490.943965277
2018-11-28 08:00:00,12253.545432520967,25082.575578747987,14318.236231723085,8542490.943965277
2018-11-28 09:00:00,12253.545432520967,25748.03906087625,14856.521186559024,8542490.943965277
2018-11-28 10:00:00,12253.545432520967,26494.865846500372,15555.430971015947,8542490.943965277
2018-11-28 11:00:00,12253.545432520967,27110.41814508715,16186.424887534535,8542490.943965277
2018-11-28 12:00:00,12253.545432520967,27721.819126958733,16906.89875097966,8542490.943965277
2018-11-28 13:00:00,12253.545432520967,28240.634186218173,17517.91359431312,8542490.943965277
2018-11-28 14:00:00,12253.545432520967,28569.244377636776,17963.81344602349,8542490.943965277
2018-11-28 15:00:00,12253.545432520967,28750.352676462342,18283.887061226407,8542490.943965277
2018-11-28 16:00:00,12253.545432520967,28846.318244060643,18520.89562883905,8542490.943965277
2018-11-28 17:00:00,12253.545432520967,28793.808994768864,18641.69994428634,8542490.943965277
2018-11-28 18:00:00,12253.545432520967,28477.29535936972,18453.346498213636,8542490.943965277
2018-11-28 19:00:00,12253.545432520967,28024.84380596317,18110.199987902557,8542490.943965277
2018-11-28 20:00:00,12253.545432520967,27576.72208923253,17723.746631098373,8542490.943965277
2018-11-28 21:00:00,12253.545432520967,27231.527482625203,17289.956542513275,8542490.943965277
2018-11-28 22:00:00,12253.545432520967,26254.728664939234,16217.247763246183,8542490.943965277
2018-11-28 23:00:00,12253.545432520967,25084.397387743786,14977.735807793346,8542490.943965277
2018-11-29 00:00:00,12253.545432520967,24163.622880302384,14030.581342448137,8542490.943965277
2018-11-29 01:00:00,12253.545432520967,23487.183046502778,13308.766720847772,8542490.943965277
2018-11-29 02:00:00,12253.545432520967,23081.525418519508,12907.833218543114,8542490.943965277
2018-11-29 03:00:00,12253.545432520967,22839.78717430906,12626.46393550282,8542490.943965277
2018-11-29 04:00:00,12253.545432520967,22882.760190585577,12655.23123244998,8542490.943965277
2018-11-29 05:00:00,12253.545432520967,23268.665607218874,12961.496267969746,8542490.943965277
2018-11-29 06:00:00,12253.545432520967,23884.85026490252,13520.803249822811,8542490.943965277
2018-11-29 07:00:00,12253.545432520967,24490.672086170453,13882.714732892551,8542490.943965277
2018-11-29 08:00:00,12253.545432520967,25167.86092315085,14319.821726740118,8542490.943965277
2018-11-29 09:00:00,12253.545432520967,25833.324405279112,14858.106681576057,8542490.943965277
2018-11-29 10:00:00,12253.545432520967,26580.151190903234,15557.01646603298,8542490.943965277
2018-11-29 11:00:00,12253.545432520967,27195.703489490013,16188.010382551567,8542490.943965277
2018-11-29 12:00:00,12253.545432520967,27807.104471361596,16908.484245996693,8542490.943965277
2018-11-29 13:00:00,12253.545432520967,28325.919530621035,17519.49908933015,8542490.943965277
2018-11-29 14:00:00,12253.545432520967,28654.52972203964,17965.398941040523,8542490.943965277
2018-11-29 15:00:00,12253.545432520967,28835.638020865204,18285.47255624344,8542490.943965277
2018-11-29 16:00:00,12253.545432520967,28931.603588463506,18522.481123856087,8542490.943965277
2018-11-29 17:00:00,12253.545432520967,28879.094339171726,18643.285439303374,8542490.943965277
2018-11-29 18:00:00,12253.545432520967,28562.580703772583,18454.931993230668,8542490.943965277
2018-11-29 19:00:00,12253.545432520967,28110.129150366032,18111.78548291959,8542490.943965277
2018-11-29 20:00:00,12253.545432520967,27662.007433635394,17725.332126115405,8542490.943965277
2018-11-29 21:00:00,12253.545432520967,27316.812827028065,17291.542037530307,8542490.943965277
2018-11-29 22:00:00,12253.545432520967,26340.014009342096,16218.833258263217,8542490.943965277
2018-11-29 23:00:00,12253.545432520967,25169.682732146648,14979.321302810378,8542490.943965277
2018-11-30 00:00:00,12253.545432520967,24248.908224705247,14032.166837465169,8542490.943965277
2018-11-30 01:00:00,12253.545432520967,23572.46839090564,13310.352215864807,8542490.943965277
2018-11-30 02:00:00,12253.545432520967,23166.81076292237,12909.418713560146,8542490.943965277
2018-11-30 03:00:00,12253.545432520967,22925.072518711924,12628.049430519852,8542490.943965277
2018-11-30 04:00:00,12253.545432520967,22968.04553498844,12656.816727467014,8542490.943965277
2018-11-30 05:00:00,12253.545432520967,23353.950951621737,12963.081762986778,8542490.943965277
2018-11-30 06:00:00,12253.545432520967,23970.135609305384,13522.388744839844,8542490.943965277
2018-11-30 07:00:00,12253.545432520967,24575.957430573315,13884.300227909585,8542490.943965277
2018-11-30 08:00:00,12253.545432520967,25253.14626755371,14321.40722175715,8542490.943965277
2018-11-30 09:00:00,12253.545432520967,25918.609749681975,14859.69217659309,8542490.943965277
2018-11-30 10:00:00,12253.545432520967,26665.436535306097,15558.601961050013,8542490.943965277
2018-11-30 11:00:00,12253.545432520967,27280.988833892876,16189.5958775686,8542490.943965277
2018-11-30 12:00:00,12253.545432520967,27892.389815764458,16910.069741013725,8542490.943965277
2018-11-30 13:00:00,12253.545432520967,28411.204875023897,17521.084584347183,8542490.943965277
2018-11-30 14:00:00,12253.545432520967,28739.8150664425,17966.984436057555,8542490.943965277
2018-11-30 15:00:00,12253.545432520967,28920.923365268067,18287.058051260472,8542490.943965277
2018-11-30 16:00:00,12253.545432520967,29016.888932866368,18524.06661887312,8542490.943965277
2018-11-30 17:00:00,12253.545432520967,28964.37968357459,18644.870934320406,8542490.943965277
2018-11-30 18:00:00,12253.545432520967,28647.866048175445,18456.5174882477,8542490.943965277
2018-11-30 19:00:00,12253.545432520967,28195.414494768895,18113.37097793662,8542490.943965277
2018-11-30 20:00:00,12253.545432520967,27747.292778038256,17726.917621132437,8542490.943965277
2018-11-30 21:00:00,12253.545432520967,27402.098171430927,17293.12753254734,8542490.943965277
2018-11-30 22:00:00,12253.545432520967,26425.29935374496,16220.41875328025,8542490.943965277
2018-11-30 23:00:00,12253.545432520967,25254.96807654951,14980.90679782741,8542490.943965277
2018-12-01 00:00:00,12253.545432520967,24334.19356910811,14033.752332482201,8542490.943965277
2018-12-01 01:00:00,12253.545432520967,23657.753735308503,13311.937710881839,8542490.943965277
2018-12-01 02:00:00,12253.545432520967,23252.096107325233,12911.004208577178,8542490.943965277
2018-12-01 03:00:00,12253.545432520967,23010.357863114787,12629.634925536884,8542490.943965277
2018-12-01 04:00:00,12253.545432520967,23053.330879391302,12658.402222484046,8542490.943965277
2018-12-01 05:00:00,12253.545432520967,23439.2362960246,12964.66725800381,8542490.943965277
2018-12-01 06:00:00,12253.545432520967,24055.420953708246,13523.974239856876,8542490.943965277
2018-12-01 07:00:00,12253.545432520967,24661.242774976177,13885.885722926618,8542490.943965277
2018-12-01 08:00:00,12253.545432520967,25338.431611956574,14322.992716774183,8542490.943965277
2018-12-01 09:00:00,12253.545432520967,26003.895094084837,14861.277671610122,8542490.943965277
2018-12-01 10:00:00,12253.545432520967,26750.72187970896,15560.187456067046,8542490.943965277
